grid_id,year,week_of_season,fire_count,fire_count_last_week,same_week_last_year,3yr_avg,neighbor_fire_count,avg_frp,avg_brightness,night_fire_pct,avg_confidence
17_15,2018,4,10,2.0,0.0,0.0,39,7.93,333.283,0.0,60.1
17_15,2018,5,15,10.0,0.0,0.0,138,8.692666666666666,336.57733333333334,0.0,62.4
17_15,2018,6,76,15.0,0.0,0.0,527,7.51,337.22276315789475,0.0,61.526315789473685
17_15,2018,7,13,76.0,0.0,0.0,215,11.481538461538461,333.5392307692308,0.0,63.61538461538461
17_15,2018,8,1,13.0,0.0,0.0,66,10.4,315.9,0.0,68.0
17_15,2019,4,8,0.0,10.0,10.0,37,7.905,330.9325,0.0,58.75
17_15,2019,5,13,8.0,15.0,15.0,127,10.136923076923077,336.57,0.0,63.30769230769231
17_15,2019,6,35,13.0,76.0,76.0,330,13.622857142857143,336.90742857142857,0.0,64.08571428571429
17_15,2019,7,8,35.0,13.0,13.0,25,5.29875,336.91125,0.0,60.0
17_15,2020,3,1,0.0,0.0,2.0,15,3.66,330.72,0.0,60.0
17_15,2020,4,5,1.0,8.0,9.0,24,7.136,331.27799999999996,0.0,62.0
17_15,2020,5,20,5.0,13.0,14.0,164,8.4755,336.92199999999997,0.0,60.95
17_15,2020,6,68,20.0,35.0,55.5,609,8.353529411764706,336.99720588235294,0.0,62.64705882352941
17_15,2020,7,24,68.0,8.0,10.5,288,7.272916666666667,336.18125000000003,0.0,61.75
17_15,2020,8,5,24.0,0.0,1.0,25,5.194,317.45,0.0,58.8
17_15,2020,9,1,5.0,0.0,0.0,9,1.38,329.8,0.0,60.0
17_15,2021,2,1,0.0,0.0,0.0,6,5.91,343.55,0.0,60.0
17_15,2021,3,3,1.0,1.0,1.5,18,9.47,339.00333333333333,0.0,60.0
17_15,2021,4,6,3.0,5.0,7.666666666666667,102,4.536666666666666,334.04,0.0,60.0
17_15,2021,5,38,6.0,20.0,16.0,430,8.107368421052632,335.3921052631579,0.0,60.8421052631579
17_15,2021,6,77,38.0,68.0,59.666666666666664,666,10.02987012987013,337.1755844155844,0.0,61.48051948051948
17_15,2021,7,17,77.0,24.0,15.0,107,6.238823529411765,332.36470588235295,0.0,64.3529411764706
17_15,2022,3,1,0.0,3.0,2.0,27,9.5,317.5,0.0,67.0
17_15,2022,4,7,1.0,6.0,6.333333333333333,74,9.70142857142857,331.11,0.0,65.42857142857143
17_15,2022,5,19,7.0,38.0,23.666666666666668,181,5.407894736842105,334.2578947368421,0.0,61.26315789473684
17_15,2022,6,41,19.0,77.0,60.0,337,7.241707317073171,336.0507317073171,0.0,60.41463414634146
17_15,2022,7,13,41.0,17.0,16.333333333333332,70,12.041538461538462,334.3946153846154,0.0,61.92307692307692
17_15,2022,8,2,13.0,0.0,3.0,2,4.43,335.25,0.0,60.0
17_15,2023,3,3,0.0,1.0,1.6666666666666667,6,7.266666666666667,313.3,0.0,60.0
17_15,2023,4,5,3.0,7.0,6.0,29,10.47,343.776,0.0,67.0
17_15,2023,5,11,5.0,19.0,25.666666666666668,91,8.206363636363635,329.59999999999997,0.0,59.27272727272727
17_15,2023,6,12,11.0,41.0,62.0,73,10.0675,328.2083333333333,0.0,61.0
17_15,2023,7,23,12.0,13.0,18.0,205,6.818260869565217,334.1004347826087,0.0,60.95652173913044
17_15,2023,8,1,23.0,2.0,2.6666666666666665,55,1.83,331.74,0.0,60.0
17_16,2018,4,5,0.0,0.0,0.0,42,7.768000000000001,330.614,0.0,60.0
17_16,2018,5,22,5.0,0.0,0.0,149,6.225909090909091,331.5190909090909,0.0,60.36363636363637
17_16,2018,6,54,22.0,0.0,0.0,483,5.707407407407407,335.5761111111111,0.0,60.574074074074076
17_16,2018,7,27,54.0,0.0,0.0,191,6.5748148148148156,336.2325925925926,0.0,60.0
17_16,2018,8,15,27.0,0.0,0.0,59,10.966666666666667,332.5693333333333,0.0,65.0
17_16,2019,4,3,0.0,5.0,5.0,42,10.073333333333332,340.70666666666665,0.0,60.0
17_16,2019,5,19,3.0,22.0,22.0,75,11.896842105263158,330.8063157894737,0.0,62.578947368421055
17_16,2019,6,46,19.0,54.0,54.0,230,8.139130434782608,340.64652173913043,0.0,62.78260869565217
17_16,2019,7,3,46.0,27.0,27.0,30,4.183333333333334,339.1766666666667,0.0,60.0
17_16,2020,4,3,0.0,3.0,4.0,28,12.036666666666667,330.68666666666667,0.0,66.66666666666667
17_16,2020,5,9,3.0,19.0,20.5,163,10.752222222222223,332.90444444444444,0.0,62.111111111111114
17_16,2020,6,60,9.0,46.0,50.0,497,11.575,337.8586666666667,0.0,62.21666666666667
17_16,2020,7,33,60.0,3.0,15.0,329,7.163636363636364,334.9957575757576,0.0,60.75757575757576
17_16,2020,8,3,33.0,0.0,15.0,30,11.833333333333334,324.68,0.0,59.0
17_16,2020,9,2,3.0,0.0,0.0,5,9.719999999999999,341.05,0.0,81.0
17_16,2021,3,1,0.0,0.0,0.0,23,6.3,312.9,0.0,58.0
17_16,2021,4,7,1.0,3.0,3.6666666666666665,101,6.775714285714286,330.9742857142857,0.0,63.142857142857146
17_16,2021,5,47,7.0,9.0,16.666666666666668,364,9.360425531914894,339.0408510638298,0.0,63.276595744680854
17_16,2021,6,78,47.0,60.0,53.333333333333336,606,8.628717948717949,336.9788461538461,0.0,60.41025641025641
17_16,2021,7,6,78.0,33.0,21.0,102,6.728333333333333,338.29833333333335,0.0,67.66666666666667
17_16,2021,8,3,6.0,3.0,9.0,0,9.876666666666667,330.6666666666667,0.0,68.66666666666667
17_16,2022,3,1,0.0,1.0,1.0,20,2.91,332.06,0.0,60.0
17_16,2022,4,7,1.0,7.0,4.333333333333333,61,8.547142857142857,326.6542857142857,0.0,60.0
17_16,2022,5,19,7.0,47.0,25.0,129,4.302105263157895,332.55315789473684,0.0,60.68421052631579
17_16,2022,6,44,19.0,78.0,61.333333333333336,295,9.478181818181818,337.0986363636364,0.0,63.22727272727273
17_16,2022,7,9,44.0,6.0,14.0,98,9.893333333333333,335.5377777777778,0.0,60.44444444444444
17_16,2023,4,1,0.0,7.0,5.666666666666667,23,1.89,330.59,0.0,60.0
17_16,2023,5,4,1.0,19.0,25.0,67,3.9675,333.3975,0.0,60.0
17_16,2023,6,3,4.0,44.0,60.666666666666664,73,4.59,344.18,0.0,70.0
17_16,2023,7,19,3.0,9.0,16.0,197,13.05421052631579,332.15526315789475,0.0,63.31578947368421
17_16,2023,8,9,19.0,0.0,7.0,61,8.17,335.9288888888889,0.0,67.11111111111111
17_17,2018,4,4,0.0,0.0,0.0,33,4.42,337.4325,0.0,60.0
17_17,2018,5,17,4.0,0.0,0.0,174,9.862941176470587,336.3035294117647,0.0,65.52941176470588
17_17,2018,6,59,17.0,0.0,0.0,536,8.763559322033897,336.2837288135593,0.0,62.59322033898305
17_17,2018,7,32,59.0,0.0,0.0,208,7.42875,335.103125,0.0,62.1875
17_17,2018,8,13,32.0,0.0,0.0,64,13.693076923076923,334.3007692307692,0.0,66.23076923076923
17_17,2019,4,4,0.0,4.0,4.0,39,9.705,352.995,0.0,67.5
17_17,2019,5,13,4.0,17.0,17.0,93,6.746153846153846,341.6392307692307,0.0,64.61538461538461
17_17,2019,6,18,13.0,59.0,59.0,261,7.670555555555556,336.4477777777778,0.0,59.44444444444444
17_17,2019,7,4,18.0,32.0,32.0,44,10.7425,342.34749999999997,0.0,60.0
17_17,2019,8,3,4.0,13.0,13.0,35,10.743333333333334,339.78,0.0,60.0
17_17,2020,3,3,0.0,0.0,0.0,5,3.6233333333333335,335.3066666666667,0.0,60.0
17_17,2020,4,5,3.0,4.0,4.0,26,10.338,336.586,0.0,60.0
17_17,2020,5,10,5.0,13.0,15.0,161,4.809,334.84000000000003,0.0,63.6
17_17,2020,6,40,10.0,18.0,38.5,581,9.82875,335.34425,0.0,62.35
17_17,2020,7,54,40.0,4.0,18.0,321,11.088888888888889,338.522037037037,0.0,63.31481481481482
17_17,2020,8,5,54.0,3.0,8.0,36,5.0600000000000005,331.33000000000004,0.0,60.0
17_17,2021,3,2,0.0,3.0,3.0,18,35.5,321.7,0.0,75.5
17_17,2021,4,7,2.0,5.0,4.333333333333333,104,11.547142857142857,322.83714285714285,0.0,60.42857142857143
17_17,2021,5,44,7.0,10.0,13.333333333333334,413,10.323863636363637,335.8156818181818,0.0,63.18181818181818
17_17,2021,6,74,44.0,40.0,39.0,629,11.917837837837837,338.0022972972973,0.0,63.13513513513514
17_17,2021,7,6,74.0,54.0,30.0,86,3.94,337.305,0.0,60.833333333333336
17_17,2022,2,2,0.0,0.0,0.0,9,7.77,341.53499999999997,0.0,60.0
17_17,2022,3,1,2.0,2.0,2.5,18,8.54,339.45,0.0,60.0
17_17,2022,4,6,1.0,7.0,5.333333333333333,45,6.978333333333333,334.5683333333333,0.0,62.0
17_17,2022,5,11,6.0,44.0,22.333333333333332,141,5.677272727272728,335.34090909090907,0.0,60.0
17_17,2022,6,27,11.0,74.0,44.0,350,7.027777777777778,337.2096296296296,0.0,63.111111111111114
17_17,2022,7,11,27.0,6.0,21.333333333333332,98,9.017272727272728,329.13272727272727,0.0,62.09090909090909
17_17,2022,8,1,11.0,0.0,7.0,13,6.27,339.73,0.0,60.0
17_17,2023,5,3,0.0,11.0,21.666666666666668,59,4.266666666666667,325.2,0.0,60.666666666666664
17_17,2023,6,8,3.0,27.0,47.0,82,5.76875,332.2425,0.0,59.125
17_17,2023,7,21,8.0,11.0,23.666666666666668,218,8.717619047619047,330.8085714285714,0.0,62.61904761904762
17_17,2023,8,6,21.0,1.0,3.0,108,10.208333333333334,339.26666666666665,0.0,73.33333333333333
17_18,2018,4,4,0.0,0.0,0.0,59,17.3375,336.15250000000003,0.0,70.5
17_18,2018,5,21,4.0,0.0,0.0,170,9.446666666666667,334.1414285714286,0.0,60.857142857142854
17_18,2018,6,97,21.0,0.0,0.0,423,7.610927835051546,337.34082474226807,0.0,62.329896907216494
17_18,2018,7,36,97.0,0.0,0.0,128,7.834444444444445,336.69722222222225,0.0,61.97222222222222
17_18,2018,8,7,36.0,0.0,0.0,40,6.5842857142857145,330.2685714285714,0.0,61.0
17_18,2019,4,5,0.0,4.0,4.0,81,12.878,334.894,0.0,69.6
17_18,2019,5,12,5.0,21.0,21.0,118,11.765,333.93583333333333,0.0,61.333333333333336
17_18,2019,6,48,12.0,97.0,97.0,192,11.058958333333335,338.2033333333333,0.0,63.229166666666664
17_18,2019,7,11,48.0,36.0,36.0,34,10.075454545454546,337.7145454545455,0.0,60.0
17_18,2019,8,2,11.0,7.0,7.0,33,7.449999999999999,330.625,0.0,65.5
17_18,2020,4,3,0.0,5.0,4.5,72,10.753333333333336,338.12,0.0,62.0
17_18,2020,5,21,3.0,12.0,16.5,207,9.699047619047619,332.9638095238095,0.0,60.666666666666664
17_18,2020,6,110,21.0,48.0,72.5,433,17.01981818181818,340.4191818181818,0.0,62.95454545454545
17_18,2020,7,43,110.0,11.0,23.5,253,9.853953488372092,337.64906976744186,0.0,62.674418604651166
17_18,2020,8,4,43.0,2.0,4.5,30,8.862499999999999,321.59749999999997,0.0,60.25
17_18,2021,3,1,0.0,0.0,0.0,44,2.68,332.66,0.0,60.0
17_18,2021,4,7,1.0,3.0,4.0,136,8.025714285714285,339.15285714285716,0.0,60.0
17_18,2021,5,58,7.0,21.0,18.0,414,12.258448275862069,340.10689655172416,0.0,64.55172413793103
17_18,2021,6,102,58.0,110.0,85.0,402,12.219019607843137,341.1723529411765,0.0,65.12745098039215
17_18,2021,7,9,102.0,43.0,30.0,52,8.097777777777777,331.2288888888889,0.0,64.55555555555556
17_18,2022,2,1,0.0,0.0,0.0,21,5.91,344.45,0.0,60.0
17_18,2022,4,1,1.0,7.0,5.0,86,8.7,335.54,0.0,60.0
17_18,2022,5,22,1.0,58.0,30.333333333333332,168,8.301363636363636,333.215,0.0,63.0
17_18,2022,6,67,22.0,102.0,86.66666666666667,220,12.643432835820896,338.98462686567166,0.0,64.55223880597015
17_18,2022,7,10,67.0,9.0,21.0,77,9.821,335.052,0.0,62.3
17_18,2022,8,3,10.0,0.0,4.333333333333333,9,2.73,337.18333333333334,0.0,60.0
17_18,2023,4,2,0.0,1.0,3.6666666666666665,46,2.73,331.41999999999996,0.0,60.0
17_18,2023,5,6,2.0,22.0,33.666666666666664,70,19.555,331.765,0.0,69.5
17_18,2023,6,24,6.0,67.0,93.0,86,7.14375,340.9429166666667,0.0,62.916666666666664
17_18,2023,7,38,24.0,10.0,20.666666666666668,168,11.657105263157895,332.0178947368421,0.0,62.60526315789474
17_18,2023,8,13,38.0,3.0,3.0,90,11.306923076923077,327.9207692307692,0.0,62.76923076923077
17_19,2018,2,3,0.0,0.0,0.0,0,3.4866666666666664,335.63000000000005,0.0,60.0
17_19,2018,3,4,3.0,0.0,0.0,8,6.7725,334.6675,0.0,60.0
17_19,2018,4,20,4.0,0.0,0.0,79,12.982999999999999,340.49300000000005,0.0,63.05
17_19,2018,5,31,20.0,0.0,0.0,161,5.320967741935483,335.23870967741937,0.0,60.935483870967744
17_19,2018,6,29,31.0,0.0,0.0,331,7.106206896551725,336.51482758620693,0.0,60.03448275862069
17_19,2018,7,4,29.0,0.0,0.0,75,10.455,322.38,0.0,67.25
17_19,2018,8,1,4.0,0.0,0.0,16,2.2,331.13,0.0,60.0
17_19,2019,2,2,0.0,3.0,3.0,8,3.125,329.005,0.0,60.0
17_19,2019,3,7,2.0,4.0,4.0,17,4.078571428571428,338.4185714285714,0.0,64.28571428571429
17_19,2019,4,31,7.0,20.0,20.0,113,12.297419354838711,336.3841935483871,0.0,63.38709677419355
17_19,2019,5,26,31.0,31.0,31.0,119,13.209615384615384,340.8657692307692,0.0,65.57692307692308
17_19,2019,6,9,26.0,29.0,29.0,186,13.45,330.7555555555556,0.0,69.22222222222223
17_19,2020,2,3,0.0,2.0,2.5,7,10.236666666666666,339.8566666666667,0.0,60.0
17_19,2020,3,13,3.0,7.0,5.5,24,7.907692307692309,343.6107692307692,0.0,68.53846153846153
17_19,2020,4,31,13.0,31.0,25.5,63,9.535483870967743,335.84161290322584,0.0,61.41935483870968
17_19,2020,5,45,31.0,26.0,28.5,241,11.943777777777779,336.6524444444445,0.0,62.955555555555556
17_19,2020,6,30,45.0,9.0,19.0,407,7.871333333333333,341.69800000000004,0.0,63.13333333333333
17_19,2020,7,5,30.0,0.0,4.0,137,7.787999999999999,342.59000000000003,0.0,60.0
17_19,2021,1,3,0.0,0.0,0.0,8,8.123333333333333,339.3633333333333,0.0,60.0
17_19,2021,2,12,3.0,3.0,2.6666666666666665,21,9.8225,341.0316666666667,0.0,67.5
17_19,2021,3,10,12.0,13.0,8.0,60,11.421,333.075,0.0,64.6
17_19,2021,4,39,10.0,31.0,27.333333333333332,145,10.411794871794871,341.01666666666665,0.0,64.48717948717949
17_19,2021,5,40,39.0,45.0,34.0,442,10.254999999999999,337.64625,0.0,62.275
17_19,2021,6,11,40.0,30.0,22.666666666666668,313,12.224545454545455,338.27272727272725,0.0,63.45454545454545
17_19,2021,7,1,11.0,5.0,4.5,34,6.82,341.2,0.0,60.0
17_19,2022,1,2,0.0,3.0,3.0,2,3.63,338.48,0.0,60.0
17_19,2022,2,8,2.0,12.0,5.666666666666667,13,6.3525,336.26875,0.0,60.0
17_19,2022,3,10,8.0,10.0,10.0,51,6.634,331.207,0.0,61.2
17_19,2022,4,21,10.0,39.0,33.666666666666664,130,12.065714285714286,337.6823809523809,0.0,62.714285714285715
17_19,2022,5,40,21.0,40.0,37.0,186,10.938500000000001,338.498,0.0,61.6
17_19,2022,6,11,40.0,11.0,16.666666666666668,193,6.902727272727272,331.4645454545455,0.0,61.09090909090909
17_19,2023,2,1,0.0,8.0,7.666666666666667,1,14.27,339.49,0.0,60.0
17_19,2023,3,7,1.0,10.0,11.0,3,5.435714285714285,335.3971428571428,0.0,61.142857142857146
17_19,2023,4,15,7.0,21.0,30.333333333333332,55,10.337333333333333,332.8553333333333,0.0,61.46666666666667
17_19,2023,5,15,15.0,40.0,41.666666666666664,93,10.604666666666667,334.94800000000004,0.0,63.53333333333333
17_19,2023,6,15,15.0,11.0,17.333333333333332,112,6.433333333333334,335.3,0.0,63.46666666666667
17_19,2023,7,5,15.0,0.0,3.3333333333333335,131,4.824,329.31399999999996,0.0,58.2
17_2,2018,4,4,0.0,0.0,0.0,78,3.81,327.0825,0.0,58.5
17_2,2018,5,5,4.0,0.0,0.0,122,6.653999999999999,330.056,0.0,58.4
17_2,2018,6,3,5.0,0.0,0.0,179,4.136666666666667,335.73,0.0,60.0
17_2,2019,5,1,0.0,5.0,5.0,111,6.43,336.06,0.0,60.0
17_2,2019,6,4,1.0,3.0,3.0,137,7.49,323.125,0.0,59.75
17_2,2019,7,2,4.0,0.0,0.0,13,4.75,338.88,0.0,60.0
17_2,2020,1,1,0.0,0.0,0.0,0,3.0,343.56,0.0,60.0
17_2,2020,5,4,1.0,1.0,3.0,152,9.8825,330.435,0.0,63.25
17_2,2020,6,9,4.0,4.0,3.5,204,6.912222222222223,333.17555555555555,0.0,61.888888888888886
17_2,2020,7,5,9.0,2.0,2.0,90,5.214,337.01,0.0,60.0
17_2,2021,4,3,0.0,0.0,4.0,72,12.763333333333334,338.7766666666667,0.0,65.0
17_2,2021,5,8,3.0,4.0,3.3333333333333335,195,4.8425,333.52875,0.0,61.25
17_2,2021,6,9,8.0,9.0,5.333333333333333,188,8.476666666666667,332.4777777777778,0.0,60.44444444444444
17_2,2021,7,1,9.0,5.0,3.5,67,8.97,346.63,0.0,60.0
17_2,2022,1,1,0.0,0.0,1.0,0,14.1,323.9,0.0,70.0
17_2,2022,4,3,1.0,3.0,3.5,78,5.386666666666667,334.6033333333333,0.0,60.0
17_2,2022,5,2,3.0,8.0,4.333333333333333,169,3.625,336.5,0.0,60.0
17_2,2022,6,2,2.0,9.0,7.333333333333333,99,2.5300000000000002,332.24,0.0,60.0
17_2,2022,7,4,2.0,1.0,2.6666666666666665,56,3.63,333.895,0.0,60.0
17_2,2022,8,2,4.0,0.0,0.0,14,6.09,340.20000000000005,0.0,60.0
17_2,2023,2,1,0.0,0.0,0.0,9,13.7,320.8,0.0,70.0
17_2,2023,4,3,1.0,3.0,3.3333333333333335,45,6.896666666666667,330.84,0.0,57.333333333333336
17_2,2023,5,8,3.0,2.0,4.666666666666667,112,8.055,330.01,0.0,64.5
17_2,2023,6,3,8.0,2.0,6.666666666666667,66,10.906666666666666,336.7633333333333,0.0,63.0
17_2,2023,7,1,3.0,4.0,3.3333333333333335,43,4.24,335.59,0.0,60.0
17_20,2018,3,1,0.0,0.0,0.0,10,1.07,331.97,0.0,60.0
17_20,2018,4,18,1.0,0.0,0.0,89,9.109444444444444,337.1477777777778,0.0,63.27777777777778
17_20,2018,5,26,18.0,0.0,0.0,119,5.318076923076924,335.3607692307692,0.0,61.0
17_20,2018,6,9,26.0,0.0,0.0,114,8.826666666666666,340.8611111111111,0.0,65.44444444444444
17_20,2019,2,2,0.0,0.0,0.0,12,2.385,331.33000000000004,0.0,60.0
17_20,2019,3,3,2.0,1.0,1.0,18,9.506666666666668,330.67,0.0,67.33333333333333
17_20,2019,4,37,3.0,18.0,18.0,143,5.990810810810811,334.31297297297294,0.0,61.270270270270274
17_20,2019,5,24,37.0,26.0,26.0,120,6.2525,332.81916666666666,0.0,60.666666666666664
17_20,2019,6,25,24.0,9.0,9.0,77,16.694000000000003,339.26120000000003,0.0,67.48
17_20,2020,3,8,0.0,3.0,2.0,47,7.703749999999999,343.4375,0.0,67.0
17_20,2020,4,18,8.0,37.0,27.5,103,9.14,332.3288888888889,0.0,62.388888888888886
17_20,2020,5,44,18.0,24.0,25.0,209,9.235227272727274,337.0577272727273,0.0,63.11363636363637
17_20,2020,6,29,44.0,25.0,17.0,181,11.789655172413791,336.6037931034483,0.0,61.93103448275862
17_20,2020,7,2,29.0,0.0,0.0,42,29.029999999999998,335.24,0.0,70.5
17_20,2021,2,4,0.0,0.0,2.0,37,6.525,328.04,0.0,60.75
17_20,2021,3,15,4.0,8.0,4.0,86,10.705333333333334,335.464,0.0,63.333333333333336
17_20,2021,4,27,15.0,18.0,24.333333333333332,176,11.905185185185186,335.8333333333333,0.0,62.111111111111114
17_20,2021,5,57,27.0,44.0,31.333333333333332,343,10.223333333333334,337.00947368421055,0.0,62.36842105263158
17_20,2021,6,11,57.0,29.0,21.0,115,6.159090909090909,331.45454545454544,0.0,63.90909090909091
17_20,2021,7,6,11.0,2.0,2.0,11,7.915,348.07,0.0,60.0
17_20,2021,8,1,6.0,0.0,0.0,1,3.8,335.16,0.0,60.0
17_20,2022,1,1,0.0,0.0,0.0,5,9.75,344.54,0.0,60.0
17_20,2022,2,1,1.0,4.0,3.0,20,1.89,331.34,0.0,60.0
17_20,2022,3,12,1.0,15.0,8.666666666666666,65,7.7225,330.97499999999997,0.0,62.083333333333336
17_20,2022,4,28,12.0,27.0,27.333333333333332,193,9.307857142857143,335.8417857142857,0.0,61.75
17_20,2022,5,26,28.0,57.0,41.666666666666664,184,8.947307692307692,335.93730769230774,0.0,60.76923076923077
17_20,2022,6,6,26.0,11.0,21.666666666666668,54,4.173333333333333,335.8433333333333,0.0,60.0
17_20,2023,1,2,0.0,1.0,1.0,8,2.3049999999999997,332.775,0.0,60.0
17_20,2023,4,15,2.0,28.0,24.333333333333332,62,11.019333333333332,336.5073333333333,0.0,65.06666666666666
17_20,2023,5,25,15.0,26.0,42.333333333333336,98,11.5428,333.13559999999995,0.0,65.52
17_20,2023,6,17,25.0,6.0,15.333333333333334,98,9.748823529411764,334.97647058823526,0.0,62.11764705882353
17_20,2023,7,4,17.0,0.0,4.0,64,7.994999999999999,326.5225,0.0,66.5
17_20,2023,8,1,4.0,0.0,1.0,34,6.6,309.0,0.0,58.0
17_21,2018,3,1,0.0,0.0,0.0,4,16.37,345.56,0.0,60.0
17_21,2018,4,5,1.0,0.0,0.0,81,7.768000000000001,330.59000000000003,0.0,62.0
17_21,2018,5,4,5.0,0.0,0.0,107,4.3725000000000005,339.395,0.0,60.0
17_21,2018,6,2,4.0,0.0,0.0,80,4.76,339.25,0.0,60.0
17_21,2018,7,1,2.0,0.0,0.0,5,2.21,329.51,0.0,60.0
17_21,2019,2,1,0.0,0.0,0.0,15,2.18,332.74,0.0,60.0
17_21,2019,3,2,1.0,1.0,1.0,19,7.5,318.5,0.0,61.5
17_21,2019,4,21,2.0,5.0,5.0,172,9.043333333333333,335.8457142857143,0.0,63.142857142857146
17_21,2019,5,16,21.0,4.0,4.0,151,6.24,334.01125,0.0,61.5
17_21,2019,6,3,16.0,2.0,2.0,72,4.183333333333334,336.0733333333333,0.0,60.0
17_21,2020,3,12,0.0,2.0,1.5,50,9.000833333333334,336.3983333333333,0.0,60.0
17_21,2020,4,11,12.0,21.0,13.0,115,9.909090909090908,341.50636363636363,0.0,64.63636363636364
17_21,2020,5,15,11.0,16.0,10.0,228,9.120666666666667,334.3906666666666,0.0,65.2
17_21,2020,6,8,15.0,3.0,2.5,126,7.97125,332.99,0.0,61.125
17_21,2021,1,1,0.0,0.0,0.0,18,5.43,337.14,0.0,60.0
17_21,2021,2,3,1.0,0.0,1.0,43,11.01,338.59,0.0,60.0
17_21,2021,3,14,3.0,12.0,5.0,116,6.6121428571428575,331.6035714285714,0.0,62.42857142857143
17_21,2021,4,23,14.0,11.0,12.333333333333334,164,10.44217391304348,339.75565217391306,0.0,64.82608695652173
17_21,2021,5,28,23.0,15.0,11.666666666666666,349,12.637142857142857,335.69357142857143,0.0,66.07142857142857
17_21,2021,6,9,28.0,8.0,4.333333333333333,76,5.773333333333333,338.3833333333333,0.0,65.22222222222223
17_21,2021,7,1,9.0,0.0,1.0,10,2.12,337.0,0.0,60.0
17_21,2022,2,2,0.0,3.0,2.0,19,8.33,351.735,0.0,60.0
17_21,2022,3,8,2.0,14.0,9.333333333333334,100,10.6125,339.12875,0.0,64.625
17_21,2022,4,29,8.0,23.0,18.333333333333332,215,13.55655172413793,335.28034482758625,0.0,63.06896551724138
17_21,2022,5,16,29.0,28.0,19.666666666666668,159,6.0375000000000005,336.82125,0.0,60.3125
17_21,2022,7,2,16.0,1.0,1.0,6,6.83,327.11,0.0,64.0
17_21,2023,4,9,0.0,29.0,21.0,81,8.991111111111111,330.7211111111111,0.0,67.11111111111111
17_21,2023,5,8,9.0,16.0,19.666666666666668,173,6.09375,339.28875,0.0,60.0
17_21,2023,6,16,8.0,0.0,6.666666666666667,108,5.53125,334.58375,0.0,61.5
17_21,2023,7,6,16.0,2.0,1.3333333333333333,38,8.093333333333334,328.31666666666666,0.0,62.833333333333336
17_22,2018,4,9,0.0,0.0,0.0,46,9.406666666666668,335.74888888888887,0.0,66.0
17_22,2018,5,9,9.0,0.0,0.0,57,6.227777777777778,332.6788888888889,0.0,61.44444444444444
17_22,2018,6,9,9.0,0.0,0.0,80,6.3244444444444445,340.3388888888889,0.0,60.44444444444444
17_22,2018,7,1,9.0,0.0,0.0,4,9.14,342.48,0.0,60.0
17_22,2019,2,1,0.0,0.0,0.0,18,7.91,341.08,0.0,60.0
17_22,2019,4,26,1.0,9.0,9.0,161,7.0346153846153845,334.8865384615384,0.0,63.5
17_22,2019,5,29,26.0,9.0,9.0,138,7.022758620689655,333.1234482758621,0.0,60.724137931034484
17_22,2019,6,10,29.0,9.0,9.0,52,6.067,340.108,0.0,66.4
17_22,2020,2,1,0.0,1.0,1.0,29,3.31,335.8,0.0,60.0
17_22,2020,3,4,1.0,0.0,0.0,65,5.9425,333.7625,0.0,61.5
17_22,2020,4,22,4.0,26.0,17.5,136,8.993181818181817,333.3959090909091,0.0,62.0
17_22,2020,5,27,22.0,29.0,19.0,183,6.057407407407408,335.3522222222222,0.0,60.81481481481482
17_22,2020,6,8,27.0,10.0,9.5,89,6.19,337.91,0.0,63.875
17_22,2020,7,2,8.0,0.0,1.0,12,3.425,333.43,0.0,60.0
17_22,2021,1,2,0.0,0.0,0.0,27,5.75,326.945,0.0,60.0
17_22,2021,2,4,2.0,1.0,1.0,51,3.9850000000000003,339.6,0.0,60.0
17_22,2021,3,27,4.0,4.0,4.0,93,16.774074074074072,339.46592592592594,0.0,62.074074074074076
17_22,2021,4,32,27.0,22.0,19.0,169,8.21125,339.7790625,0.0,62.875
17_22,2021,5,52,32.0,27.0,21.666666666666668,311,11.647499999999999,335.0075,0.0,64.5
17_22,2021,6,7,52.0,8.0,9.0,83,4.934285714285714,339.01142857142855,0.0,65.28571428571429
17_22,2021,7,1,7.0,2.0,1.5,6,4.58,331.23,0.0,60.0
17_22,2022,1,1,0.0,0.0,0.0,2,3.19,337.19,0.0,60.0
17_22,2022,1,1,1.0,2.0,2.0,25,6.35,348.94,0.0,60.0
17_22,2022,2,2,1.0,4.0,2.0,31,16.585,341.33,0.0,60.0
17_22,2022,3,26,2.0,27.0,15.5,86,6.227692307692308,340.69,0.0,63.30769230769231
17_22,2022,4,25,26.0,32.0,26.666666666666668,219,10.961199999999998,338.014,0.0,65.04
17_22,2022,5,21,25.0,52.0,36.0,125,9.902380952380952,331.3985714285714,0.0,63.19047619047619
17_22,2022,6,4,21.0,7.0,8.333333333333334,30,12.025,317.55,0.0,69.5
17_22,2023,1,1,0.0,1.0,1.5,23,18.1,326.5,0.0,77.0
17_22,2023,4,14,1.0,25.0,26.333333333333332,86,8.077857142857143,333.83714285714285,0.0,60.357142857142854
17_22,2023,5,18,14.0,21.0,33.333333333333336,182,8.598888888888888,333.33833333333337,0.0,66.5
17_22,2023,6,20,18.0,4.0,6.333333333333333,103,7.6625,334.9145,0.0,61.75
17_22,2023,7,9,20.0,0.0,1.3333333333333333,35,4.57,331.4,0.0,60.0
17_23,2018,4,10,0.0,0.0,0.0,62,8.27,329.054,0.0,60.4
